CO,DIFF,FECHA,HOURNORAIN,NO,NO2,NOX,O3,PM10,PM25,PMCO,RH,SO2,Station_code,T2MMAX,T2MMEAN,T2MMIN,TMP,TPRECMAX,WDR,WSP,class_tmp,latitud,longitud,prev_CO,prev_NO2,prev_NOX,prev_O3,prev_PM10,prev_PM25,prev_PMCO,prev_SO2
5.35,1.1593633333,2017-05-28 00:00:00,0,2.1666666667,12.9583333333,15.1666666667,61.4166666667,36.9583333333,26.75,10.1666666667,55.7083333333,1.6666666667,AJM,27.53179,19.40103,12.99871,18.2416666667,0.00016,155.5416666667,2.9291666667,2,19.2721,-99.2077,7.3416666667,15.75,18.5833333333,67.5416666667,38.5833333333,24.375,14.1666666667,0.5
5.4985324625,1.1003933333,2017-05-29 00:00:00,0,4.8848283377,17.4964039083,22.2989017044,46.2608019668,34.6289428784,22.9776956398,11.652831148,60.7916666667,3.5790514221,AJM,24.33621,17.92956,13.1069,16.8291666667,0.00025,155.0416666667,2.875,2,19.2721,-99.2077,5.35,12.9583333333,15.1666666667,61.4166666667,36.9583333333,26.75,10.1666666667,3.1666666667
3.8610612432,0.62827,2017-05-30 00:00:00,0,5.3333333333,17.25,22.7916666667,35.5,33.156375583,19.0663850509,14.0954210789,64.875,0.625,AJM,21.81594,16.70327,13.17123,16.075,0.00026,191.4166666667,2.7458333333,2,19.2721,-99.2077,5.4985324625,17.4964039083,22.2989017044,46.2608019668,34.6289428784,22.9776956398,11.652831148,1.6666666667
3.8943945766,0.76635,2017-05-31 00:00:00,0,5.5833333333,17.7916666667,23.4583333333,25.4583333333,33.156375583,19.0663850509,14.0954210789,73.4166666667,0.9166666667,AJM,19.4382,16.10385,13.01644,15.3375,0.00083,155.375,2.0833333333,2,19.2721,-99.2077,3.8610612432,17.25,22.7916666667,35.5,33.156375583,19.0663850509,14.0954210789,3.5790514221
3.9006445766,0.98679,2017-06-01 00:00:00,0,4.7916666667,18.2083333333,23.0416666667,26.375,33.156375583,19.0663850509,14.0954210789,71.375,2,AJM,24.78442,17.06179,12.18481,16.075,0.00017,188.5,2.4666666667,2,19.2721,-99.2077,3.8943945766,17.7916666667,23.4583333333,25.4583333333,33.156375583,19.0663850509,14.0954210789,0.625
3.8506445766,0.8682933333,2017-06-02 00:00:00,0,4.75,12.5833333333,17.1666666667,31.375,33.156375583,19.0663850509,14.0954210789,62.75,1.6666666667,AJM,25.94766,18.12246,12.75332,17.2541666667,0.00017,177.9583333333,2.9791666667,2,19.2721,-99.2077,3.9006445766,18.2083333333,23.0416666667,26.375,33.156375583,19.0663850509,14.0954210789,0.9166666667
3.8652279099,0.95334,2017-06-03 00:00:00,0,3.4754983348,14.0821346361,17.5579672348,47.8091562112,33.156375583,19.0663850509,14.0954210789,57.25,3.5541282518,AJM,28.03887,19.27834,11.65219,18.325,0.0001,185.1666666667,2.8875,2,19.2721,-99.2077,3.8506445766,12.5833333333,17.1666666667,31.375,33.156375583,19.0663850509,14.0954210789,2
4.288745982,0.02496,2017-06-04 00:00:00,0,2.9681616711,14.7464039083,17.840568371,60.9691353002,33.156375583,19.0663850509,14.0954210789,46.0833333333,2.5373847554,AJM,28.14465,19.18746,11.62802,19.1625,0.00023,149,2.525,2,19.2721,-99.2077,3.8652279099,14.0821346361,17.5579672348,47.8091562112,33.156375583,19.0663850509,14.0954210789,1.6666666667
4.4458908949,0.3857466667,2017-06-05 00:00:00,0,3.0686600059,15.6618718778,18.6902022725,49.569958178,33.156375583,19.0663850509,14.0954210789,53.2610334373,4.9248463406,AJM,25.7756,18.96908,12.66787,18.5833333333,8E-05,194.247635589,2.5051172925,2,19.2721,-99.2077,4.288745982,14.7464039083,17.840568371,60.9691353002,33.156375583,19.0663850509,14.0954210789,3.5541282518
3.8756445766,1.01115,2017-06-06 00:00:00,0,2.2916666667,14.7916666667,17.2083333333,59.9583333333,33.156375583,19.0663850509,14.0954210789,51.625,1.6666666667,AJM,26.30111,19.14865,12.54977,18.1375,0.00015,196.1666666667,3.1833333333,2,19.2721,-99.2077,4.4458908949,15.6618718778,18.6902022725,49.569958178,33.156375583,19.0663850509,14.0954210789,2.5373847554
3.9110612432,0.83027,2017-06-07 00:00:00,0,3.75,16.125,20.0833333333,58.3333333333,33.156375583,19.0663850509,14.0954210789,58.375,1.2083333333,AJM,24.32382,17.90527,12.88473,17.075,0.00019,195.6666666667,2.775,2,19.2721,-99.2077,3.8756445766,14.7916666667,17.2083333333,59.9583333333,33.156375583,19.0663850509,14.0954210789,4.9248463406
3.8756445766,0.7587733333,2017-06-08 00:00:00,0,2.125,15.5,17.4166666667,49.9166666667,33.156375583,19.0663850509,14.0954210789,58.9583333333,0.3333333333,AJM,26.5328,18.42544,12.62759,17.6666666667,0.00014,191.7083333333,2.3916666667,2,19.2721,-99.2077,3.9110612432,16.125,20.0833333333,58.3333333333,33.156375583,19.0663850509,14.0954210789,1.6666666667
3.9173112432,0.5913133333,2017-06-09 00:00:00,0,5.1446566755,19.6594744833,24.7644700754,46.4758228778,33.156375583,19.0663850509,14.0954210789,58.375,3.5541282518,AJM,25.97054,18.55798,12.61453,17.9666666667,0.00012,178.125,2.6083333333,2,19.2721,-99.2077,3.8756445766,15.5,17.4166666667,49.9166666667,33.156375583,19.0663850509,14.0954210789,1.2083333333
4.3533293153,0.0263033333,2017-06-10 00:00:00,0,4.7353266725,18.9118718777,23.6068689392,54.9691353002,33.156375583,19.0663850509,14.0954210789,56.875,1.5790514221,AJM,25.67837,18.01797,11.8323,17.9916666667,8E-05,185,2.3,2,19.2721,-99.2077,3.9173112432,19.6594744833,24.7644700754,46.4758228778,33.156375583,19.0663850509,14.0954210789,0.3333333333
3.8631445766,0.0484966667,2017-06-11 00:00:00,0,1.7083333333,11.375,13.1666666667,61.875,33.156375583,19.0663850509,14.0954210789,57.5,0.4166666667,AJM,26.08029,18.06933,11.6575,18.0208333333,0.0001,127.8333333333,2.5333333333,2,19.2721,-99.2077,4.3533293153,18.9118718777,23.6068689392,54.9691353002,33.156375583,19.0663850509,14.0954210789,3.5541282518
4.4313075615,0.26792,2017-06-12 00:00:00,3337.74756,3.4853266725,13.9118718778,17.3152022725,42.6116248447,33.156375583,19.0663850509,14.0954210789,51.7916666667,1.0081796739,AJM,27.8168,18.96792,12.04476,18.7,7E-05,172.0833333333,3.325,2,19.2721,-99.2077,3.8631445766,11.375,13.1666666667,61.875,33.156375583,19.0663850509,14.0954210789,1.5790514221
3.8673112432,0.99636,2017-06-13 00:00:00,3640.76465,2.0416666667,14.1666666667,16.3333333333,50.1666666667,33.156375583,19.0663850509,14.0954210789,59,1.3333333333,AJM,27.62917,18.49636,11.23202,17.5,0.0001,181.7083333333,2.7958333333,2,19.2721,-99.2077,4.4313075615,13.9118718778,17.3152022725,42.6116248447,33.156375583,19.0663850509,14.0954210789,0.4166666667
3.8610612432,1.5583766667,2017-06-14 00:00:00,0,4.3333333333,13.625,17.9166666667,25.875,33.156375583,19.0663850509,14.0954210789,70.75,0.1666666667,AJM,25.63754,18.60421,13.42947,17.0458333333,0.00027,262.5416666667,3.4833333333,2,19.2721,-99.2077,3.8673112432,14.1666666667,16.3333333333,50.1666666667,33.156375583,19.0663850509,14.0954210789,1.0081796739
3.8589779099,0.99135,2017-06-15 00:00:00,0,3.0833333333,14.5,17.5416666667,40.0416666667,33.156375583,19.0663850509,14.0954210789,61.2916666667,0.25,AJM,25.83706,18.54135,12.98553,17.55,0.00036,222.2916666667,3.3083333333,2,19.2721,-99.2077,3.8610612432,13.625,17.9166666667,25.875,33.156375583,19.0663850509,14.0954210789,1.3333333333
4.2970793153,0.6505366667,2017-06-16 00:00:00,2141.77222,3.5931616711,16.413070575,20.0489017044,47.5941353002,33.156375583,19.0663850509,14.0954210789,55.7083333333,0.8707180887,AJM,26.71725,18.88387,13.15005,18.2333333333,0.00069,101.9166666667,2.6875,2,19.2721,-99.2077,3.8589779099,14.5,17.5416666667,40.0416666667,33.156375583,19.0663850509,14.0954210789,0.1666666667
6.7633949129,-0.0132766667,2017-06-17 00:00:00,1934.94104,4.3504983348,15.6238013028,19.7246339015,42.6424895445,27.375,14.6666666667,12.75,47.5833333333,5.2207949185,AJM,27.14919,18.70339,10.6777,18.7166666667,2E-05,168.75,3.1291666667,2,19.2721,-99.2077,4.2970793153,16.413070575,20.0489017044,47.5941353002,33.156375583,19.0663850509,14.0954210789,0.25
6.21875,-0.5250366667,2017-06-18 00:00:00,3599.3772,2.25,13.625,15.9583333333,50.0833333333,26.8333333333,14.9166666667,11.9583333333,43.2916666667,3.2916666667,AJM,27.03018,18.01663,9.30767,18.5416666667,1E-05,159.4166666667,3.3916666667,2,19.2721,-99.2077,6.7633949129,15.6238013028,19.7246339015,42.6424895445,27.375,14.6666666667,12.75,0.8707180887
7.5208333333,0.1337633333,2017-06-19 00:00:00,0,3.0416666667,11.9583333333,14.875,40.8333333333,23.8333333333,9.2916666667,14.625,46.5833333333,0.5,AJM,25.85247,17.97543,11.42169,17.8416666667,3E-05,229.5,4.1791666667,2,19.2721,-99.2077,6.21875,13.625,15.9583333333,50.0833333333,26.8333333333,14.9166666667,11.9583333333,5.2207949185
7.7520833333,0.6722033333,2017-06-20 00:00:00,0,2.4166666667,11.4583333333,13.875,39.375,22.1666666667,6.8333333333,15.125,44.4583333333,0.2083333333,AJM,25.56619,17.18887,9.90884,16.5166666667,0.00012,196.6666666667,4.0041666667,2,19.2721,-99.2077,7.5208333333,11.9583333333,14.875,40.8333333333,23.8333333333,9.2916666667,14.625,3.2916666667
7.3791666667,0.1480333333,2017-06-21 00:00:00,0,2.6838316681,13.1654679694,15.8496339015,49.3508228778,25.2083333333,10.875,14.3333333333,45.625,0.6374615851,AJM,26.31423,17.5397,9.25939,17.3916666667,1E-05,181.75,2.8208333333,2,19.2721,-99.2077,7.7520833333,11.4583333333,13.875,39.375,22.1666666667,6.8333333333,15.125,0.5
11.9026847387,-0.1797733333,2017-06-22 00:00:00,332.42389,4.2181616711,18.788070575,23.0489017044,54.8858019668,39.375,16.9583333333,22.375,49.0416666667,1.1623847554,AJM,27.66387,19.09106,11.69198,19.2708333333,5E-05,108.3333333333,2.7916666667,2,19.2721,-99.2077,7.3791666667,13.1654679694,15.8496339015,49.3508228778,25.2083333333,10.875,14.3333333333,0.2083333333
10.3729166667,-0.3694833333,2017-06-23 00:00:00,0,4.7916666667,17.9166666667,22.7083333333,49.375,32,11.625,20.25,31.8333333333,1.9583333333,AJM,29.18698,19.80135,11.522,20.1708333333,4E-05,136.25,3.5458333333,2,19.2721,-99.2077,11.9026847387,18.788070575,23.0489017044,54.8858019668,39.375,16.9583333333,22.375,0.6374615851
7.8943657958,0.9602133333,2017-06-24 00:00:00,0,3.9216500147,15.446346361,19.2880056812,34.9356974118,27.1666666667,14.6666666667,12.4583333333,61.0416666667,1.7079491847,AJM,24.79855,17.83938,12.34188,16.8791666667,0.00066,191.5416666667,2.5125,2,19.2721,-99.2077,10.3729166667,17.9166666667,22.7083333333,49.375,32,11.625,20.25,1.1623847554
3.2404782462,0.2141033333,2017-06-25 00:00:00,0,2.9166666667,11.5416666667,14.2916666667,28.25,20.798182316,14.5444327105,6.2539758783,67.9583333333,0.9166666667,AJM,20.47994,16.45577,12.70779,16.2416666667,0.00155,198.2083333333,2.5875,2,19.2721,-99.2077,7.8943657958,15.446346361,19.2880056812,34.9356974118,27.1666666667,14.6666666667,12.4583333333,1.9583333333
3.1375,1.0594,2017-06-26 00:00:00,0,8.7916666667,16.125,24.9166666667,15.1666666667,15.75,10.25,5.6666666667,72.5416666667,0.25,AJM,24.2727,16.7969,11.6762,15.7375,0.00064,192.625,1.9208333333,2,19.2721,-99.2077,3.2404782462,11.5416666667,14.2916666667,28.25,20.798182316,14.5444327105,6.2539758783,1.7079491847
3.9375,1.04631,2017-06-27 00:00:00,0,8.8921650015,21.9988013028,30.8079672348,33.9758228778,29.5416666667,22.5,7.125,73.125,1.8041282518,AJM,23.01003,16.82131,13.03378,15.775,0.002,127.6666666667,1.9375,2,19.2721,-99.2077,3.1375,16.125,24.9166666667,15.1666666667,15.75,10.25,5.6666666667,0.9166666667
1.9714347387,0.31038,2017-06-28 00:00:00,0,5.2598283377,16.5797372416,21.8822350377,30.3858019668,16.125,13.2916666667,2.6666666667,75.6666666667,1.8707180887,AJM,19.83761,16.11038,13.23354,15.8,0.00139,200.2916666667,2.0708333333,2,19.2721,-99.2077,3.9375,21.9988013028,30.8079672348,33.9758228778,29.5416666667,22.5,7.125,0.25
2.6645833333,-0.29098,2017-06-29 00:00:00,0,4.9583333333,18.2083333333,23.125,23.5416666667,20.75,15.9166666667,4.875,73.1666666667,1.3333333333,AJM,21.5476,16.22152,12.07723,16.5125,0.00058,165.875,2.3083333333,2,19.2721,-99.2077,1.9714347387,16.5797372416,21.8822350377,30.3858019668,16.125,13.2916666667,2.6666666667,1.8041282518
2.6642898258,0.0311566667,2017-06-30 00:00:00,0,4.6666666667,15.5,20.0833333333,27.6666666667,18.3463646319,12.8388654209,5.5079517566,69.2083333333,5.9166666667,AJM,23.08047,16.57699,12.15579,16.5458333333,0.00098,150.9583333333,3.0416666667,2,19.2721,-99.2077,2.6645833333,18.2083333333,23.125,23.5416666667,20.75,15.9166666667,4.875,1.8707180887
2.4854166667,1.27781,2017-07-01 00:00:00,0,5.2916666667,18.5416666667,23.8333333333,28.2916666667,20.7083333333,16.3333333333,4.5,78.4166666667,0.7916666667,AJM,20.40682,16.10281,12.57198,14.825,0.00239,146.2916666667,1.9083333333,2,19.2721,-99.2077,2.6642898258,15.5,20.0833333333,27.6666666667,18.3463646319,12.8388654209,5.5079517566,1.3333333333
2.14375,0.7604666667,2017-07-02 00:00:00,0,3.2916666667,11.5,14.7916666667,33,14.9583333333,11.0416666667,3.9166666667,70.5,0.4583333333,AJM,23.34481,16.5563,11.85232,15.7958333333,0.00063,162.2083333333,2.325,2,19.2721,-99.2077,2.4854166667,18.5416666667,23.8333333333,28.2916666667,20.7083333333,16.3333333333,4.5,5.9166666667
2.8625,1.08585,2017-07-03 00:00:00,0,4.8088316681,15.7071346361,20.4746339015,26.1008228778,17.9166666667,12.6666666667,5.2916666667,73.5416666667,1.4707949185,AJM,24.10879,16.74835,10.94024,15.6625,0.00052,200.8333333333,2.1458333333,2,19.2721,-99.2077,2.14375,11.5,14.7916666667,33,14.9583333333,11.0416666667,3.9166666667,0.7916666667
4.0360180721,0.9790433333,2017-07-04 00:00:00,0,6.8014950044,17.663070575,24.465568371,24.7608019668,20.625,13.7916666667,6.7916666667,73.0416666667,1.0790514221,AJM,21.98583,16.35821,11.4443,15.3791666667,0.00042,172,2.1375,2,19.2721,-99.2077,2.8625,15.7071346361,20.4746339015,26.1008228778,17.9166666667,12.6666666667,5.2916666667,0.4583333333
4.225,1.36495,2017-07-05 00:00:00,0,6.4166666667,19.1666666667,25.625,37.2083333333,23.7916666667,15.75,8,67.4166666667,1.625,AJM,24.3171,16.48995,10.81167,15.125,0.00073,167.125,2.6416666667,2,19.2721,-99.2077,4.0360180721,17.663070575,24.465568371,24.7608019668,20.625,13.7916666667,6.7916666667,1.4707949185
4.3604166667,0.96425,2017-07-06 00:00:00,0,6.125,19.125,25.125,29.9583333333,21.3333333333,12.9583333333,8.2916666667,68.7916666667,4.125,AJM,23.23464,16.11425,10.06808,15.15,0.0012,196.0833333333,2.2208333333,2,19.2721,-99.2077,4.225,19.1666666667,25.625,37.2083333333,23.7916666667,15.75,8,1.0790514221
3.7205398258,1.1945166667,2017-07-07 00:00:00,0,5.25,15.625,20.6666666667,23.7083333333,18.8046979652,11.2138654209,7.6329517566,74.625,0.8333333333,AJM,20.39333,15.61535,12.01364,14.4208333333,0.0008,247.9583333333,2.1666666667,2,19.2721,-99.2077,4.3604166667,19.125,25.125,29.9583333333,21.3333333333,12.9583333333,8.2916666667,1.625
2.2526847387,0.7931466667,2017-07-08 00:00:00,0,6.125,15.25,21.3333333333,14.5833333333,15.3112136145,10.3832981314,4.9285943015,84.9166666667,0.375,AJM,18.1188,14.77648,12.3663,13.9833333333,0.00136,180.1666666667,1.9125,2,19.2721,-99.2077,3.7205398258,15.625,20.6666666667,23.7083333333,18.8046979652,11.2138654209,7.6329517566,4.125
3.8610612432,0.9081966667,2017-07-09 00:00:00,0,4.7254983348,13.5821346361,18.1829672348,21.1841562112,33.156375583,19.0663850509,14.0954210789,82.0416666667,1.7624615851,AJM,20.55996,15.29153,11.6719,14.3833333333,0.00113,154.7083333333,1.525,2,19.2721,-99.2077,2.2526847387,15.25,21.3333333333,14.5833333333,15.3112136145,10.3832981314,4.9285943015,0.8333333333
6.1441298498,0.37979,2017-07-10 00:00:00,0,4.0663066902,20.9391541777,25.01080909,34.5298327119,33.156375583,19.0663850509,14.0954210789,79.75,2.2410520289,AJM,19.16598,15.19229,12.18899,14.8125,0.00127,202.625,1.2666666667,2,19.2721,-99.2077,3.8610612432,13.5821346361,18.1829672348,21.1841562112,33.156375583,19.0663850509,14.0954210789,0.375
2.95625,1.1428466667,2017-07-11 00:00:00,0,10.7083333333,23.625,34.125,26.2083333333,26.2083333333,21.0416666667,5.2916666667,80.5416666667,0.5,AJM,20.229,15.58868,11.74728,14.4458333333,0.00093,174.25,1.5041666667,2,19.2721,-99.2077,6.1441298498,20.9391541777,25.01080909,34.5298327119,33.156375583,19.0663850509,14.0954210789,1.7624615851
2.6270833333,0.17002,2017-07-12 00:00:00,0,4.2916666667,17.4166666667,21.7083333333,31.2083333333,21.6666666667,16.8333333333,4.8333333333,72.0833333333,1.9166666667,AJM,20.85723,15.62002,12.14062,15.45,0.00158,174.6666666667,1.9208333333,2,19.2721,-99.2077,2.95625,23.625,34.125,26.2083333333,26.2083333333,21.0416666667,5.2916666667,2.2410520289
7.5381445766,-0.19746,2017-07-13 00:00:00,0,4.5,13.2916666667,17.9166666667,39.5416666667,27.125,19.375,7.8333333333,64.7916666667,2.4583333333,AJM,22.75649,16.45254,11.46737,16.65,0.00138,181.25,2.7208333333,2,19.2721,-99.2077,2.6270833333,17.4166666667,21.7083333333,31.2083333333,21.6666666667,16.8333333333,4.8333333333,0.5
11.8506445766,-0.8392933333,2017-07-14 00:00:00,0,4,14.25,18,41.0416666667,30.9583333333,14.5,16.4583333333,57.3333333333,1.5,AJM,24.04049,16.05654,8.12551,16.8958333333,9E-05,192.5833333333,2.8916666667,2,19.2721,-99.2077,7.5381445766,13.2916666667,17.9166666667,39.5416666667,27.125,19.375,7.8333333333,1.9166666667
7.7145833333,-0.4090066667,2017-07-15 00:00:00,0,3.6666666667,14.2916666667,17.9166666667,40.4583333333,29.4583333333,14.3333333333,15.1666666667,58.8333333333,6.0416666667,AJM,23.59536,16.23266,9.01321,16.6416666667,2E-05,198.125,2.6,2,19.2721,-99.2077,11.8506445766,14.25,18,41.0416666667,30.9583333333,14.5,16.4583333333,2.4583333333
4.9297680721,-0.0011866667,2017-07-16 00:00:00,0,2.9264950044,13.288070575,16.2572350377,45.9691353002,23.2916666667,14.5833333333,8.7083333333,62.5416666667,6.1623847554,AJM,22.97357,16.15298,9.73995,16.1541666667,0.00018,125.75,2.425,2,19.2721,-99.2077,7.7145833333,14.2916666667,17.9166666667,40.4583333333,29.4583333333,14.3333333333,15.1666666667,1.5
5.6666666667,-1.1852166667,2017-07-17 00:00:00,0,4.4166666667,18.7916666667,23.2916666667,49.25,28.8333333333,17.9583333333,10.9583333333,57.0833333333,1.1666666667,AJM,21.79421,15.89395,11.4129,17.0791666667,0.0003,156.375,2.2625,2,19.2721,-99.2077,4.9297680721,13.288070575,16.2572350377,45.9691353002,23.2916666667,14.5833333333,8.7083333333,6.0416666667
4.0541666667,0.5268766667,2017-07-18 00:00:00,0,3.0833333333,15.7916666667,18.9583333333,40,24.5,16.875,7.7916666667,66.125,1.2916666667,AJM,21.6054,16.28521,12.77352,15.7583333333,0.00304,179.2083333333,2.4083333333,2,19.2721,-99.2077,5.6666666667,18.7916666667,23.2916666667,49.25,28.8333333333,17.9583333333,10.9583333333,6.1623847554
4.2854166667,0.2377566667,2017-07-19 00:00:00,0,3.7083333333,17.1666666667,21,38.4166666667,27.9166666667,19.7083333333,8.2083333333,68.4583333333,1.75,AJM,23.23965,16.55859,11.50869,16.3208333333,0.00177,176.5833333333,2.4791666667,2,19.2721,-99.2077,4.0541666667,15.7916666667,18.9583333333,40,24.5,16.875,7.7916666667,1.1666666667
5.4541666667,0.6447866667,2017-07-20 00:00:00,0,5.5833333333,15,20.5416666667,32.0416666667,25.2083333333,14.75,10.5833333333,70.375,1.5,AJM,24.23495,16.67812,10.58331,16.0333333333,0.00025,129.75,2.7916666667,2,19.2721,-99.2077,4.2854166667,17.1666666667,21,38.4166666667,27.9166666667,19.7083333333,8.2083333333,1.2916666667
3.8625,0.6565466667,2017-07-21 00:00:00,0,5.8333333333,22.2916666667,28.3333333333,41.7083333333,27.2916666667,20.0833333333,7.25,69.3333333333,0.9166666667,AJM,23.2463,17.03988,12.2821,16.3833333333,0.00042,145.5833333333,2.6666666667,2,19.2721,-99.2077,5.4541666667,15,20.5416666667,32.0416666667,25.2083333333,14.75,10.5833333333,1.75
4.7672680721,0.4391433333,2017-07-22 00:00:00,0,3.6348283377,15.5797372416,19.215568371,47.1358019668,25.2916666667,16.9583333333,8.3333333333,65.0833333333,2.5790514221,AJM,23.17297,16.86831,11.92788,16.4291666667,0.00042,151.2083333333,2.7333333333,2,19.2721,-99.2077,3.8625,22.2916666667,28.3333333333,41.7083333333,27.2916666667,20.0833333333,7.25,1.5
2.9145833333,1.22476,2017-07-23 00:00:00,0,2.3333333333,13.9583333333,16.4583333333,42.75,22.875,17.4166666667,5.4583333333,71.3333333333,1.5,AJM,22.55508,16.32476,11.36898,15.1,0.00033,167.1666666667,2.4041666667,2,19.2721,-99.2077,4.7672680721,15.5797372416,19.215568371,47.1358019668,25.2916666667,16.9583333333,8.3333333333,0.9166666667
3.7327463183,0.69166,2017-07-24 00:00:00,0,5.2426633363,19.6642692722,24.8659344696,34.1183124223,24.9713646319,17.9638654209,7.0079517566,71.526350052,1.4832565036,AJM,19.05996,15.70416,13.03573,15.0125,0.00086,171.7734717508,2.0388262799,2,19.2721,-99.2077,2.9145833333,13.9583333333,16.4583333333,42.75,22.875,17.4166666667,5.4583333333,2.5790514221
3.4479166667,0.6330033333,2017-07-25 00:00:00,0,7.875,21.4166666667,29.2916666667,23.4166666667,22.7083333333,16.1666666667,6.4166666667,73.9166666667,2.5,AJM,21.67306,15.76217,11.87301,15.1291666667,0.00087,164.3333333333,1.9166666667,2,19.2721,-99.2077,3.7327463183,19.6642692722,24.8659344696,34.1183124223,24.9713646319,17.9638654209,7.0079517566,1.5
3.43125,-0.3154733333,2017-07-26 00:00:00,0,8.125,18.0833333333,26.375,29.125,18.0833333333,11.5833333333,6.4583333333,65.3333333333,0.875,AJM,22.11117,15.96786,10.78204,16.2833333333,0.00075,169.2083333333,2.3375,2,19.2721,-99.2077,3.4479166667,21.4166666667,29.2916666667,23.4166666667,22.7083333333,16.1666666667,6.4166666667,1.4832565036
